35,115,60,6.75,31.73,2035.38,7.36,1891.74,1712.71,1286.79,21,93%,51%,29%,8%,100%,ProfiPlusXT,1700%,0,10,28.86545455
35,130,0,5.25,25.26,683.25,1.42,1886.98,1164.08,1273.65,21,47%,41%,21%,2%,100%,ProfiPlus,2700%,0,10,0
35,130,10,5.25,25.26,748.40,1.58,1886.98,1206.99,1273.65,21,47%,42%,21%,2%,100%,ProfiPlus,2700%,0,10,4.810909091
35,130,20,5.25,25.26,818.95,1.75,1886.98,1249.91,1273.65,21,49%,43%,21%,2%,100%,ProfiPlus,2700%,0,10,9.621818182
35,130,30,5.25,25.26,1027.54,2.31,1886.98,1292.84,1273.65,21,52%,44%,20%,3%,100%,ProfiPlus,2700%,0,10,14.43272727
35,130,40,5.25,25.26,1236.02,3.00,1886.98,1335.64,1273.65,21,58%,45%,20%,3%,100%,ProfiPlus,2700%,0,10,19.24363636
35,130,50,5.25,25.26,1444.40,3.67,1886.98,1378.46,1273.65,21,66%,46%,21%,3%,100%,ProfiPlus,2700%,0,10,24.05454545
35,130,60,5.25,25.26,1652.69,4.34,1886.98,1444.45,1273.65,21,74%,48%,23%,4%,100%,ProfiPlus,2700%,0,10,28.86545455
35,140,0,4.5,22.05,668.19,1.36,1868.84,1137.26,1254.29,21,39%,41%,21%,1%,100%,ProfiPlus,3700%,0,10,0
35,140,10,4.5,22.05,724.37,1.50,1868.84,1173.64,1254.29,21,39%,41%,20%,1%,100%,ProfiPlus,3700%,0,10,4.810909091
35,140,20,4.5,22.05,780.54,1.64,1868.84,1210.02,1254.29,21,40%,42%,20%,1%,100%,ProfiPlus,3700%,0,10,9.621818182
35,140,30,4.5,22.05,926.13,1.78,1868.84,1246.42,1254.29,21,42%,43%,20%,2%,100%,ProfiPlus,3700%,0,10,14.43272727
35,140,40,4.5,22.05,1105.92,1.96,1868.84,1282.82,1254.29,21,44%,44%,20%,2%,100%,ProfiPlus,3700%,0,10,19.24363636
35,140,50,4.5,22.05,1285.63,2.44,1868.84,1319.23,1254.29,21,50%,45%,20%,2%,100%,ProfiPlus,3700%,0,10,24.05454545
35,140,60,4.5,22.05,1465.28,2.91,1868.84,1355.64,1254.29,21,56%,46%,21%,2%,100%,ProfiPlus,3700%,0,10,28.86545455
35,150,0,3.75,18.86,634.21,1.21,1770.57,1063.50,1178.27,20,31%,39%,19%,0%,96%,ProfiPlus,3600%,0,10,0
35,150,10,3.75,18.86,681.39,1.32,1770.57,1093.25,1178.27,20,31%,39%,19%,1%,96%,ProfiPlus,3600%,0,10,4.810909091
35,150,20,3.75,18.86,728.56,1.42,1770.57,1123.01,1178.27,20,31%,39%,19%,1%,96%,ProfiPlus,3600%,0,10,9.621818182
35,150,30,3.75,18.86,814.94,1.54,1770.57,1152.77,1178.27,20,31%,40%,19%,1%,96%,ProfiPlus,3600%,0,10,14.43272727
35,150,40,3.75,18.86,965.94,1.65,1770.57,1182.53,1178.27,20,33%,41%,19%,1%,96%,ProfiPlus,3600%,0,10,19.24363636
35,150,50,3.75,18.86,1116.89,1.77,1770.57,1212.30,1178.27,20,35%,41%,19%,1%,96%,ProfiPlus,3600%,0,10,24.05454545
35,150,60,3.75,18.86,1267.80,1.89,1770.57,1242.07,1178.27,20,39%,42%,18%,1%,96%,ProfiPlus,3600%,0,10,28.86545455
35,160,0,3.25,16.73,622.36,1.14,1724.78,1023.24,1136.90,20,26%,38%,19%,0%,95%,ProfiPlus,5600%,0,10,0
35,160,10,3.25,16.73,663.49,1.23,1724.78,1048.49,1136.90,20,26%,38%,18%,0%,95%,ProfiPlus,5600%,0,10,4.810909091
35,160,20,3.25,16.73,704.62,1.32,1724.78,1073.75,1136.90,20,26%,38%,18%,0%,95%,ProfiPlus,5600%,0,10,9.621818182
35,160,30,3.25,16.73,745.85,1.42,1724.78,1099.01,1136.90,20,26%,39%,18%,0%,95%,ProfiPlus,5600%,0,10,14.43272727
35,160,40,3.25,16.73,877.55,1.51,1724.78,1124.27,1136.90,20,26%,39%,18%,0%,95%,ProfiPlus,5600%,0,10,19.24363636
35,160,50,3.25,16.73,1009.21,1.61,1724.78,1149.53,1136.90,20,27%,40%,18%,0%,95%,ProfiPlus,5600%,0,10,24.05454545
35,160,60,3.25,16.73,1140.83,1.70,1724.78,1174.80,1136.90,20,30%,40%,18%,1%,95%,ProfiPlus,5600%,0,10,28.86545455
